SNAPSHOT,SNAPFILE,SNAPPEND,SNAPCLOS,CASEKEY,CIRCUIT,DISTRICT,OFFICE,DOCKET,GEN,SEQ,ORIGIN,ORGFLDT,FILEDATE,FILECY,FILEFY,ORGFLCHP,CRNTCHP,ORGNTRDBT,NTRDBT,JOINT,D1ZIP,D1CNTY,ORGD1FPRSE,D1FPRSE,D1CHGDT,D2ZIP,D2CNTY,ORGD2FPRSE,D2FPRSE,D2CHGDT,ORGFEESTS,FEESTS,CASETYP,ORGDBTRTYP,DBTRTYP,NOB,PRFILE,ORGEASST,EASST,ORGELBLTS,ELBLTS,ORGECRDTRS,ECRDTRS,ORGASSTCASE,ASSTCASE,SMLLBUS,PREPACK,TOTASSTS,REALPROP,PERSPROP,TOTLBLTS,SECURED,UNSECPR,UNSECNPR,DSCHRGD,NDSCHRGD,TOTDBT,CNTMNTHI,AVGMNTHI,AVGMNTHE,SRCCASE,DSTNCASE,CNSLLEAD,JNTLEAD,FLCMECFV,CLOSEDT,CLOSECY,CLOSEFY,CLCHPT,D1CPRSE,D1FDSP,D1FDSPDT,D1FDSPCY,D1FDSPFY,D2CPRSE,D2FDSP,D2FDSPDT,D2FDSPCY,D2FDSPFY,C11DVDND,C11FTRPAY,CLCMECFV,TAXEXEMPT
9/30/2015,0,0,1,BK04223093527000,4,22,3,935270,0,0,,8/17/2009,8/17/2009,2009,2009,13,13,c,c,n,238360000,51041,n,n,,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,239773,217000,22773,298225,247709,0,50516,298225,0,298225,8548,7131.42,6781,,,,,5.1.0,4/1/2015,2015,2015,13,n,A,3/19/2015,2015,2015,,,,,,,,5.1.0,N
9/30/2013,0,0,1,BK07533097247700,7,53,3,972477,0,0,,8/21/2009,8/21/2009,2009,2009,13,13,c,c,y,626550000,17125,n,n,,626550000,17125,n,n,,p,p,v,i,i,,n,B,B,A,A,A,A,y,y,,,90684.68,75000,15684.68,49662.55,670,0,48992.55,49662.55,0,49662.55,1030.59,3158.59,2233.67,,,,,4.3.0,3/14/2013,2013,2013,13,n,A,2/19/2013,2013,2013,n,A,2/19/2013,2013,2013,,,4.3.0,N
9/30/2009,1,1,0,BK03121092877600,3,12,1,928776,0,0,,7/20/2009,7/20/2009,2009,2009,13,13,c,c,y,83020000,34011,n,n,,83020000,34011,n,n,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,147405,135000,12405,185077.71,153935.87,0,31141.84,185077.71,0,185077.71,4585.23,4585.23,3987,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2009,1,0,1,BK09731081833500,9,73,1,818335,0,0,,,10/24/2008,2008,2009,13,13,c,c,n,913350000,6037,y,y,,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,327960,325000,2960,572382,544000,0,28382,569092,3290,572382,4490,4282,1724,,,,,0.0.0,4/27/2009,2009,2009,13,y,K,4/27/2009,2009,2009,,,,,,,,3.3.1,N
9/30/2011,0,0,1,BK113A8091262600,11,3A,8,912626,0,0,,6/16/2009,6/16/2009,2009,2009,13,13,c,c,n,337030000,12103,y,y,,,,,,,p,c,v,i,i,,n,C,C,D,D,A,A,y,y,,,319600,318000,1600,645729.52,377860.17,0,267869.35,622578.52,23151,645729.52,2300,2770,2360,,,,,3.3.3,10/19/2010,2010,2011,13,y,K,11/13/2009,2009,2010,,,,,,,,3.4.0,N
9/30/2010,0,1,0,BK05425095048300,5,42,5,950483,0,0,,2/4/2009,2/4/2009,2009,2009,13,13,c,c,n,782510000,48029,n,n,2/4/2009,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,124250,108700,15550,178367.49,118298.55,2950,57118.94,178367.49,0,178367.49,3097,2962,2502,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK11281081491600,11,28,1,814916,0,0,,,12/9/2008,2008,2009,13,13,c,c,n,366190000,1097,n,n,12/9/2008,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,15942,0,15942,17922,15511,0,2411,17922,0,17922,1066.67,1136,772,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2009,0,0,1,BK05415085020700,5,41,5,850207,0,0,,7/14/2008,7/14/2008,2008,2008,13,13,c,c,n,780400000,48479,n,n,7/14/2008,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,7240,0,7240,5897.97,1000,2087,2810.97,0,5897.97,5897.97,1600.09,1568.55,1160.17,,,,,3.3.1,10/30/2008,2008,2009,13,n,I,,,,,,,,,,,3.3.1,N
9/30/2012,0,1,0,BK09812081590400,9,81,2,815904,0,0,,9/12/2008,9/12/2008,2008,2008,13,13,c,c,y,980430000,53061,n,n,9/12/2008,980430000,53061,n,n,9/12/2008,i,c,v,i,i,,y,A,A,A,A,A,A,y,y,,,8148.65,0,8148.65,5218.02,0,0,5218.02,5218.02,0,5218.02,1733,3158.45,2941.79,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK113J5085062500,11,3J,5,850625,0,0,,,7/25/2008,2008,2008,13,13,c,c,n,315350000,13069,n,n,7/25/2008,,,,,,i,i,v,i,i,,y,A,A,A,A,A,A,y,y,,,14100,0,14100,19586,10500,6000,3086,13586,6000,19586,2539,2011,1591,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK11268078289000,11,26,8,782890,0,0,,,10/29/2007,2007,2008,13,13,c,c,y,356540000,1059,n,n,10/29/2007,356540000,1059,n,n,10/29/2007,i,c,v,i,i,,n,,A,,A,A,A,y,y,,,8163,0,8163,18462,9673,0,8789,18462,0,18462,3762,2974,2674,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK05425075287300,5,42,5,752873,0,0,,,11/2/2007,2007,2008,13,13,c,c,n,782240000,48029,n,n,11/2/2007,,,,,,p,p,v,i,i,,n,B,B,B,B,A,A,y,y,,,83651,74570,9081,57966,52237,2900,2829,57966,0,57966,1772.54,1934.1,1684.1,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK05404094253200,5,40,4,942532,0,0,,8/6/2009,8/6/2009,2009,2009,13,13,c,c,n,750250000,48085,n,n,,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,323228.49,207873,115355.49,279116,190216,0,88900,279116,0,279116,10474.76,7743.22,7058,,,,,3.3.2,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK09715095624700,9,71,5,956247,0,0,,7/30/2009,7/30/2009,2009,2009,13,13,c,c,y,939060000,6053,n,n,,939060000,6053,n,n,,p,p,v,i,i,,y,A,A,A,A,B,B,y,y,,,13752,0,13752,31355,0,0,31355,31355,0,31355,5303.78,3951.47,3851.47,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2009,0,1,0,BK05411081053200,5,41,1,810532,0,0,,9/25/2008,9/25/2008,2008,2008,13,13,c,c,y,785780000,48061,n,n,9/25/2008,785780000,48061,n,n,9/25/2008,p,p,v,i,i,,n,B,B,B,B,A,A,y,y,,,63391.74,47050,16341.74,96038.83,52168,17361.93,26508.9,78676.9,17361.93,96038.83,3690.47,2228.25,1753.05,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2009,0,1,0,BK07544084114200,7,54,4,841142,0,0,,,7/29/2008,2008,2008,13,13,c,c,n,628640000,17081,n,n,7/30/2008,,,,,,p,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,8420,0,8420,11645.04,2600,0,9045.04,11645.04,0,11645.04,3388.67,2580.82,2458,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK09782081913900,9,78,2,819139,0,0,,,8/14/2008,2008,2008,13,13,c,c,y,890020000,32003,n,n,8/14/2008,890020000,32003,n,n,8/14/2008,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,351665,252500,99165,444414.27,369108,0,75306.27,444414.27,0,444414.27,8791.94,5990.59,5897.5,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2011,0,0,1,BK06493083356000,6,49,3,833560,0,0,,8/19/2008,8/19/2008,2008,2008,13,13,c,c,y,378490000,47093,n,n,8/19/2008,378490000,47093,n,n,8/19/2008,i,c,v,i,i,,y,A,A,A,A,A,A,y,y,,,11541,0,11541,36924.89,11500,0,25424.89,36924.89,0,36924.89,3254.58,2372.8,2057,,,,,3.3.1,11/24/2010,2010,2011,13,n,K,3/4/2009,2009,2009,n,K,3/4/2009,2009,2009,,,3.3.3,N
9/30/2013,0,1,0,BK04191081058800,4,19,1,810588,0,0,,,7/28/2008,2008,2008,13,13,c,c,y,287590000,37089,n,n,7/28/2008,287590000,37089,n,n,7/28/2008,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,156050,125000,31050,214533.71,183188.01,0,31345.7,214533.71,0,214533.71,5477.69,3803.3,3457,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK05371081200200,5,37,1,812002,0,0,,,5/22/2008,2008,2008,13,13,c,c,n,386540000,28033,n,n,5/22/2008,,,,,,p,p,v,i,i,,n,A,A,B,B,A,A,y,y,,,21042,0,21042,42838,14347,18389,10102,29838,13000,42838,6454.95,4809.38,4089,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK113C1072071600,11,3C,1,720716,0,0,,,12/3/2007,2007,2008,13,13,c,c,n,331340000,12086,n,n,12/3/2007,,,,,,p,p,v,i,i,,n,A,A,C,C,A,A,y,y,,,155686,150000,5686,168749,160173,1256,7320,167493,1256,168749,3367.25,5171.4,4989,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2009,0,0,1,BK05417087037300,5,41,7,870373,0,0,,6/30/2008,6/30/2008,2008,2008,13,13,c,c,y,785760000,48215,y,y,,785760000,48215,y,y,,p,p,v,i,i,,n,A,A,B,B,A,A,y,y,,,0,,,0,,,,,,,,,,,,,,3.3.1,12/8/2008,2008,2009,7,y,K,,,,y,,,,,,,0.0.0,N
9/30/2008,1,1,0,BK08678088063900,8,67,8,880639,0,0,,,3/13/2008,2008,2008,13,13,c,c,n,681120000,31055,n,n,3/13/2008,,,,,,p,p,v,i,i,,y,B,B,B,B,A,A,y,y,,,64989,54100,10889,90892.95,51969.35,0,38923.6,90892.95,0,90892.95,1433.19,3028,2529,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK02061091209300,2,6,1,912093,0,0,,6/10/2009,6/10/2009,2009,2009,13,13,c,c,y,128220000,36091,n,n,,128220000,36091,n,n,,i,c,v,i,i,,y,A,A,A,A,A,A,y,y,,,142927.21,117325,25602.21,124419.22,95236.1,2011.69,27171.43,123807.53,611.69,124419.22,29573.88,2260.5,2193.43,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK113C0082911000,11,3C,0,829110,0,0,,12/15/2008,12/15/2008,2008,2009,13,13,c,c,y,334370000,12099,n,n,12/15/2008,334370000,12099,n,n,12/15/2008,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,432768.47,406668,26100.47,469629.9,82890.06,0,386739.84,,,,6400,7029.88,4450.69,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK08634090263800,8,63,4,902638,0,0,,6/2/2009,6/2/2009,2009,2009,13,13,c,c,y,502110000,19181,n,n,,502110000,19181,n,n,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,213147,112800,100347,194046,148114,0,45932,194046,0,194046,9015,5029,3688,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK06512082942000,6,51,2,829420,0,0,,9/12/2008,9/12/2008,2008,2008,13,13,c,c,n,380180000,47157,n,n,,,,,,,i,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,10230,0,10230,18115.27,14485.55,1318,2311.72,16797.27,1318,18115.27,1907,1624.37,1340,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK05414083623900,5,41,4,836239,0,0,,,10/1/2008,2008,2009,13,13,c,c,y,774890000,48157,n,n,10/1/2008,774890000,48157,n,n,10/1/2008,p,p,v,i,i,,y,C,C,C,C,A,A,y,y,,,127045,100370,26675,159737.51,79721.27,2435,77581.24,159737.51,0,159737.51,3858.02,5125.68,4680.43,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK10835084135100,10,83,5,841351,0,0,,,9/11/2008,2008,2008,13,13,c,c,y,664090000,20177,n,n,9/11/2008,664090000,20177,n,n,9/11/2008,i,i,v,i,i,,n,C,C,C,C,A,A,y,y,,,184425,140000,44425,144287.7,121300,3000,19987.7,141287.7,3000,144287.7,4357.42,2784,2332,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK04207090065800,4,20,7,900658,0,0,,1/30/2009,1/30/2009,2009,2009,13,13,c,c,n,293030000,45083,y,n,3/30/2009,,,,,,i,i,v,i,i,,y,C,C,C,C,A,A,y,y,,,69450,64000,5450,65775,65775,0,0,,,,,1562,1303,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2014,0,0,1,BK08604081769300,8,60,4,817693,0,0,,12/9/2008,12/9/2008,2008,2009,13,13,c,c,y,721130000,5119,n,n,,721130000,5119,n,n,,c,c,v,i,i,,y,C,C,C,C,A,A,y,y,,,240565,184000,56565,209150.72,176970.62,0,32180.1,209150.72,0,209150.72,6519.55,4101.05,3278.24,,,,,3.3.3,4/25/2014,2014,2014,13,n,A,4/25/2014,2014,2014,n,A,4/25/2014,2014,2014,,,5.1.0,N
9/30/2013,0,0,1,BK113J1071197700,11,3J,1,711977,0,0,,10/24/2007,10/24/2007,2007,2008,13,13,c,c,y,308130000,13073,n,n,10/24/2007,308130000,13073,n,n,10/24/2007,i,i,v,i,i,,n,,C,,B,A,A,y,y,,,103960.12,70000,33960.12,53077,43232,0,9845,53077,0,53077,4194.45,1852.58,1606,,,,,3.4.0,3/19/2013,2013,2013,13,n,A,3/11/2013,2013,2013,n,A,3/11/2013,2013,2013,,,4.3.0,N
9/30/2012,0,1,0,BK07572092632300,7,57,2,926323,0,0,,5/5/2009,5/5/2009,2009,2009,13,13,c,c,n,532090000,55079,n,n,,,,,,,p,p,v,i,i,,n,B,B,C,C,A,A,y,y,,,149203.91,75400,73803.91,149785.56,126755.28,0,23030.28,149785.56,0,149785.56,4743,2097,1947,,,,,4.2.0,,,,,,,,,,,,,,,,,,N
9/30/2012,0,1,0,BK113C0082877500,11,3C,0,828775,0,0,,,12/9/2008,2008,2009,13,13,c,c,y,333230000,12011,n,n,12/9/2008,333230000,12011,n,n,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,43449,0,43449,38706.77,2315.12,0,36391.65,38706.77,0,38706.77,9027.15,5312.44,5138.36,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK02066076353600,2,6,6,763536,0,0,,10/2/2007,10/2/2007,2007,2008,13,13,c,c,n,133220000,36065,n,n,10/2/2007,,,,,,p,p,v,i,i,,y,B,B,C,C,A,A,y,y,,,75455,67000,8455,100053.17,58483.63,0,41569.54,100053.17,0,100053.17,1320.45,1748.53,1689.29,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK05363083014500,5,36,3,830145,0,0,,1/31/2008,1/31/2008,2008,2008,13,13,c,c,y,712920000,22073,n,n,1/31/2008,712920000,22073,n,n,1/31/2008,p,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,30568,10000,20568,29005,7665,0,21340,24150,4855,29005,2089.97,2401.09,1976.09,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2014,0,0,1,BK10836091272500,10,83,6,912725,0,0,,8/25/2009,8/25/2009,2009,2009,13,13,c,c,n,672770000,20173,n,n,,,,,,,p,p,v,i,i,,n,A,A,B,B,A,A,y,y,,,26320,0,26320,94353.49,0,3055,91298.49,94353.49,0,94353.49,2100.89,2100.89,1975.89,,,,,4.3.0,10/3/2013,2013,2014,13,n,T,1/11/2013,2013,2013,,,,,,,,5.1.0,N
9/30/2009,1,1,0,BK06461081087900,6,46,1,810879,0,0,,,12/5/2008,2008,2009,13,13,c,c,y,490930000,26149,n,n,,490930000,26149,n,n,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,102010,89000,13010,143875.7,34400,0,109475.7,143875.7,0,143875.7,2158,2433,1955,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2009,0,1,0,BK113A6080589400,11,3A,6,805894,0,0,,,7/11/2008,2008,2008,13,13,c,c,y,327800000,12009,n,n,7/11/2008,327800000,12009,n,n,7/11/2008,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,173512,160000,13512,341070.74,243006.97,3623.53,94440.24,337447.21,3623.53,341070.74,950,8550,7839.48,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2013,0,0,1,BK11272083129700,11,27,2,831297,0,0,,7/14/2008,7/14/2008,2008,2008,13,13,c,c,y,360660000,1001,n,n,7/14/2008,360660000,1001,n,n,7/14/2008,i,c,v,i,i,,n,C,C,C,C,A,A,y,y,,,132880,66800,66080,189886,161397,2900,25589,186986,2900,189886,6208.1,6305.58,5875,,,,,5.1.0,6/10/2013,2013,2013,13,n,A,6/10/2013,2013,2013,n,A,6/10/2013,2013,2013,,,5.1.0,N
9/30/2008,1,1,0,BK09812081361100,9,81,2,813611,0,0,,,6/12/2008,2008,2008,13,13,c,c,n,981180000,53033,n,n,6/12/2008,,,,,,i,c,v,i,i,,n,C,C,C,C,A,A,y,y,,,440000,433000,7000,457251,431026,0,26225,457251,0,457251,2419.2,5633,1906,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2013,0,0,1,BK06503080320100,6,50,3,803201,0,0,,4/17/2008,4/17/2008,2008,2008,13,13,c,c,n,370860000,47149,n,n,4/17/2008,,,,,,i,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,128513,111400,17113,157021,133747,0,23274,157021,0,157021,3101,3653,3363,,,,,5.1.0,8/6/2013,2013,2013,13,n,A,5/1/2013,2013,2013,,,,,,,,5.1.0,N
9/30/2013,0,1,0,BK04203090641700,4,20,3,906417,0,0,,8/31/2009,8/31/2009,2009,2009,13,13,c,c,n,290730000,45063,n,n,,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,22251.93,0,22251.93,42691,14339,0,28352,42691,0,42691,4654,3684,3284,,,,,3.3.2,,,,,,,,,,,,,,,,,,N
9/30/2009,0,1,0,BK09782081489100,9,78,2,814891,0,0,,,5/13/2008,2008,2008,13,13,c,c,n,890140000,32003,n,n,5/13/2008,,,,,,p,p,v,i,i,,n,C,C,D,D,B,B,y,y,,,423570,417000,6570,551066.49,417712,0,133354.49,551066.49,0,551066.49,5640,4353,4153,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2012,0,1,0,BK10867098106300,10,86,7,981063,0,0,,6/30/2009,6/30/2009,2009,2009,13,13,c,c,y,749600000,40001,n,n,,749600000,40001,n,n,,p,p,v,i,i,,y,B,B,C,C,A,A,y,y,,,94300,68000,26300,172265.02,92754.74,0,79510.28,172265.02,0,172265.02,9218.33,6116.36,3431,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK01043070604900,1,4,3,706049,0,0,,,10/16/2007,2007,2008,13,13,c,c,y,7840000,72057,n,n,,7840000,72057,n,n,,p,p,v,i,i,,n,,B,,A,A,A,y,y,,,19368,0,19368,43299,23294,8220,11785,33579,9720,43299,889.16,1430.8,795,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2010,0,0,1,BK08604081471700,8,60,4,814717,0,0,,,8/4/2008,2008,2008,13,13,c,c,n,728370000,5115,n,n,8/4/2008,,,,,,c,c,v,i,i,,n,A,A,B,B,A,A,y,y,,,38437.22,28700,9737.22,56154,49519.2,0,6634.8,56154,0,56154,1667.83,1236.75,1019.54,,,,,0.0.0,10/19/2009,2009,2010,13,n,T,10/19/2009,2009,2010,,,,,,,,3.3.2,N
9/30/2009,0,1,0,BK09732081015600,9,73,2,810156,0,0,,1/4/2008,1/4/2008,2008,2008,13,13,c,c,n,903010000,6037,n,n,1/4/2008,,,,,,p,p,v,i,i,,y,C,C,C,C,A,A,y,y,,,427000,425000,2000,273008,270350,0,2658,273008,0,273008,3740,5000,4342.79,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK07564099115700,7,56,4,991157,0,0,,4/7/2009,4/7/2009,2009,2009,13,13,c,c,y,470430000,18155,n,n,,470430000,18155,n,n,,p,p,v,i,i,,n,A,A,B,B,A,A,y,y,,,25275.58,0,25275.58,74505.99,41919,0,32586.99,74505.99,0,74505.99,7429.5,5051.42,3608.14,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK02052082247000,2,5,2,822470,0,0,,12/16/2008,12/16/2008,2008,2009,13,13,c,c,n,60530000,9003,n,n,12/16/2008,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,198168.64,198000,168.64,224247.02,210864,0,13383.02,224247.02,0,224247.02,5604.94,4734.61,3827,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2012,0,1,0,BK04223083027400,4,22,3,830274,0,0,,,1/23/2008,2008,2008,13,13,c,c,y,238310000,51041,n,n,1/23/2008,238310000,51041,n,n,1/23/2008,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,254418.3,190000,64418.3,250679.66,199663,3301,47715.66,247378.66,3301,250679.66,8113.81,5610.87,4860.85,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2010,0,0,1,BK09732093408500,9,73,2,934085,0,0,,9/8/2009,9/8/2009,2009,2009,13,13,c,c,n,907450000,6037,n,n,,,,,,,p,p,v,i,i,,n,C,C,E,E,A,A,y,y,,,1151425,1127000,24425,1591494.86,1564110,19395,7989.86,1572099.86,19395,1591494.86,6000,6000,5044.67,,,,,3.3.2,1/25/2010,2010,2010,13,n,K,12/2/2009,2009,2010,,,,,,,,3.3.2,N
9/30/2013,0,1,0,BK06443093146100,6,44,3,931461,0,0,,3/25/2009,3/25/2009,2009,2009,13,13,c,c,n,402200000,21111,n,n,,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,128231.02,102000,26231.02,105494.35,81443,0,24051.35,105494.35,0,105494.35,2950.78,1766.66,1660,,,,,4.3.0,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK03121083191300,3,12,1,831913,0,0,,,11/6/2008,2008,2009,13,13,c,c,n,80280000,34015,n,n,,,,,,,p,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,15720,0,15720,28479.97,13399.53,0,15080.44,28479.97,0,28479.97,2620.86,2042.71,1709,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK113E1097066800,11,3E,1,970668,0,0,,4/27/2009,4/27/2009,2009,2009,13,13,c,c,n,303090000,13121,n,n,,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,11475,0,11475,47327,16937,2500,27890,47327,0,47327,1800,1751,1474,,,,,3.3.2,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK04203090432300,4,20,3,904323,0,0,,6/9/2009,6/9/2009,2009,2009,13,13,c,c,y,297090000,45025,n,n,,297090000,45025,n,n,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,197033,167000,30033,306141.82,172379.68,0,133762.14,306141.82,0,306141.82,7638.29,5283.51,4841,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,0,1,BK06482085084000,6,48,2,850840,0,0,,1/31/2008,1/31/2008,2008,2008,13,7,c,c,n,431100000,39049,n,n,1/31/2008,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,n,,,29213.94,0,29213.94,37530.82,29963,568.84,6998.98,36961.98,568.84,37530.82,6660.06,4576.91,3876.91,,,,,3.3.1,10/2/2009,2009,2010,7,n,A,6/10/2009,2009,2009,,,,,,,,3.3.2,N
9/30/2009,1,0,1,BK05365091009500,5,36,5,910095,0,0,,1/15/2009,1/15/2009,2009,2009,13,13,c,c,n,711010000,22015,n,n,,,,,,,p,p,v,i,i,,n,B,B,B,B,A,A,y,y,,,85980,75000,10980,80675,61365,0,19310,,,,,,1383,,,,,3.3.1,8/4/2009,2009,2009,13,n,K,4/7/2009,2009,2009,,,,,,,,3.3.1,N
9/30/2010,0,1,0,BK09782091700300,9,78,2,917003,0,0,,5/1/2009,5/1/2009,2009,2009,13,13,c,c,y,890150000,32003,n,n,,890150000,32003,n,n,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,177590,150000,27590,248625.98,195000,0,53625.98,248625.98,0,248625.98,4939.24,4347,3962,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK03132081279400,3,13,2,812794,0,0,,4/29/2008,4/29/2008,2008,2008,13,13,c,c,y,191540000,42101,n,n,4/29/2008,191540000,42101,n,n,4/29/2008,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,158263,145000,13263,135488,96600,1250,37638,135488,0,135488,2795.01,3731,3430,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK113E1077802500,11,3E,1,778025,0,0,,,11/1/2007,2007,2008,13,13,c,c,n,300380000,13089,n,n,11/1/2007,,,,,,p,p,v,i,i,,y,C,C,C,C,A,A,y,y,,,130950,120000,10950,113902.54,105285.27,2000,6617.27,111902.54,2000,113902.54,5190.71,4757.23,4257.23,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK06452086541900,6,45,2,865419,0,0,,,10/17/2008,2008,2009,13,13,b,b,n,481660000,26115,n,n,,,,,,,p,p,v,i,i,n,n,B,B,B,B,A,A,y,y,,,58650,25000,33650,93045,22200,32000,38845,93045,0,93045,4300,3315,2696,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2015,0,0,1,BK113A8091978800,11,3A,8,919788,0,0,i,8/26/2009,9/2/2009,2009,2009,13,13,c,c,y,342430000,12115,n,n,,342430000,12115,n,n,,p,p,v,i,i,,n,C,C,D,D,A,A,y,y,,,489062,430000,59062,834449,656167,0,178282,834449,0,834449,9619,8268,7996,113A3090716500i,,,,5.1.0,3/27/2015,2015,2015,13,n,A,12/29/2014,2014,2015,n,A,12/29/2014,2014,2015,,,5.1.0,N
9/30/2008,1,1,0,BK07572072965400,7,57,2,729654,0,0,,,12/3/2007,2007,2008,13,13,c,c,y,549350000,55039,n,n,12/3/2007,549350000,55039,n,n,12/3/2007,p,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,9670,0,9670,32719.96,10963.12,0,21756.84,32719.96,0,32719.96,0,3119.51,2005,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK08644084482300,8,64,4,844823,0,0,,,9/22/2008,2008,2008,13,13,c,c,y,553690000,27053,n,n,9/22/2008,553690000,27053,n,n,9/22/2008,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,309741,248000,61741,356683,287546,10804,58333,345879,10804,356683,10559.64,7309,5534,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
